event_id,group,module,entity_id,key,type,severity,rule_or_model,start,end,detected_at,duration_h,actual_mean,expected_mean,deviation_pct,peak_z,excess_kwh,reference_window,score,n_merged,match,matched_case_id
IF-00201,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-09-10 01:00:00,2017-09-10 03:00:00,2017-09-10 03:00:00,3,467.366,158.51,194.85,,926.6,month cross-fit (other 11 months of 2017),0.6279,1,false_positive,
IF-00202,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-09-10 17:00:00,2017-09-10 19:00:00,2017-09-10 19:00:00,3,465.103,134.121,246.78,,992.9,month cross-fit (other 11 months of 2017),0.5775,1,false_positive,
IF-00203,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,iforest,2017-09-12 11:00:00,2017-09-12 19:00:00,2017-09-12 13:00:00,9,687.044,380.228,80.69,,2761.3,month cross-fit (other 11 months of 2017),0.592,1,false_positive,
IF-00204,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,iforest,2017-09-17 01:00:00,2017-09-17 03:00:00,2017-09-17 03:00:00,3,327.102,158.51,106.36,,505.8,month cross-fit (other 11 months of 2017),0.5856,1,false_positive,
IF-00205,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest,2017-01-04 08:00:00,2017-01-04 18:00:00,2017-01-04 10:00:00,11,39.891,34.636,15.17,,57.8,month cross-fit (other 11 months of 2017),0.6213,1,false_positive,
IF-00206,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-01-04 21:00:00,2017-01-05 00:00:00,2017-01-04 23:00:00,4,26.076,23.028,13.24,,12.2,month cross-fit (other 11 months of 2017),0.5751,1,false_positive,
IF-00207,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest,2017-01-05 08:00:00,2017-01-05 15:00:00,2017-01-05 10:00:00,8,39.169,34.717,12.82,,35.6,month cross-fit (other 11 months of 2017),0.6108,1,false_positive,
IF-00208,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest,2017-01-06 08:00:00,2017-01-06 13:00:00,2017-01-06 10:00:00,6,39.694,34.498,15.06,,31.2,month cross-fit (other 11 months of 2017),0.646,1,false_positive,
IF-00209,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-01-07 00:00:00,2017-01-08 01:00:00,2017-01-07 02:00:00,26,27.56,24.848,10.92,,59.3,month cross-fit (other 11 months of 2017),0.6368,3,false_positive,
IF-00210,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-01-08 05:00:00,2017-01-08 12:00:00,2017-01-08 07:00:00,8,29.811,26.317,13.28,,28.0,month cross-fit (other 11 months of 2017),0.5986,1,false_positive,
IF-00211,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest,2017-01-11 08:00:00,2017-01-11 19:00:00,2017-01-11 10:00:00,12,38.574,33.834,14.01,,47.4,month cross-fit (other 11 months of 2017),0.6259,2,false_positive,
IF-00212,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest,2017-01-12 08:00:00,2017-01-12 12:00:00,2017-01-12 10:00:00,5,38.748,34.015,13.91,,23.7,month cross-fit (other 11 months of 2017),0.5906,1,false_positive,
IF-00213,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-01-12 18:00:00,2017-01-12 20:00:00,2017-01-12 20:00:00,3,31.426,28.702,9.49,,8.2,month cross-fit (other 11 months of 2017),0.5868,1,false_positive,
IF-00214,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest,2017-01-13 08:00:00,2017-01-13 12:00:00,2017-01-13 10:00:00,5,37.324,34.015,9.73,,16.5,month cross-fit (other 11 months of 2017),0.6013,1,false_positive,
IF-00215,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-01-14 00:00:00,2017-01-14 11:00:00,2017-01-14 02:00:00,12,26.753,23.534,13.68,,38.6,month cross-fit (other 11 months of 2017),0.5994,1,false_positive,
IF-00216,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-01-15 08:00:00,2017-01-15 10:00:00,2017-01-15 10:00:00,3,31.471,28.096,12.01,,10.1,month cross-fit (other 11 months of 2017),0.5758,1,false_positive,
IF-00217,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest,2017-01-25 09:00:00,2017-01-25 11:00:00,2017-01-25 11:00:00,3,39.52,35.117,12.54,,13.2,month cross-fit (other 11 months of 2017),0.5777,1,false_positive,
IF-00218,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-01-27 08:00:00,2017-01-27 12:00:00,2017-01-27 10:00:00,5,35.396,29.586,19.64,,29.0,month cross-fit (other 11 months of 2017),0.6014,1,false_positive,
IF-00219,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-01-27 16:00:00,2017-01-27 18:00:00,2017-01-27 18:00:00,3,36.031,30.758,17.14,,15.8,month cross-fit (other 11 months of 2017),0.5839,1,false_positive,
IF-00220,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-01-31 08:00:00,2017-01-31 12:00:00,2017-01-31 10:00:00,5,37.758,29.586,27.62,,40.9,month cross-fit (other 11 months of 2017),0.5919,1,false_positive,
IF-00221,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-01-31 17:00:00,2017-01-31 21:00:00,2017-01-31 19:00:00,5,30.108,26.627,13.07,,17.4,month cross-fit (other 11 months of 2017),0.5882,1,false_positive,
IF-00222,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest,2017-02-08 08:00:00,2017-02-08 12:00:00,2017-02-08 10:00:00,5,40.219,34.102,17.94,,30.6,month cross-fit (other 11 months of 2017),0.6095,1,false_positive,
IF-00223,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,iforest,2017-03-31 08:00:00,2017-03-31 08:00:00,2017-03-31 08:00:00,1,92.631,27.293,239.39,,65.3,month cross-fit (other 11 months of 2017),0.6149,1,true_positive,SYN-M1-02-01
IF-00224,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,baseload_rise,warning,iforest,2017-04-28 01:00:00,2017-05-03 03:00:00,2017-04-28 03:00:00,123,35.132,26.899,30.61,,1012.7,month cross-fit (other 11 months of 2017),0.6657,1,true_positive,SYN-M1-02-03
IF-00225,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest,2017-05-03 06:00:00,2017-05-03 10:00:00,2017-05-03 08:00:00,5,35.645,27.986,27.37,,38.3,month cross-fit (other 11 months of 2017),0.619,1,true_positive,SYN-M1-02-03
IF-00226,DQ_quality,M1_power,Hog_office_Emmanuel,power_active_kw,data_loss,warning,dq_gap>=3h,2017-05-28 21:00:00,2017-05-30 02:00:00,2017-05-28 23:00:00,30,,,,,,,,1,true_positive,SYN-M1-02-04
IF-00227,DQ_quality,M1_power,Hog_office_Emmanuel,power_active_kw,stuck_sensor,warning,dq_flatline>=4h,2017-06-14 04:00:00,2017-06-14 11:00:00,2017-06-14 07:00:00,8,19.882,,,,,,,1,true_positive,SYN-M1-02-05
IF-00228,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest,2017-07-06 13:00:00,2017-07-06 18:00:00,2017-07-06 15:00:00,6,39.832,35.262,12.96,,27.4,month cross-fit (other 11 months of 2017),0.6108,1,false_positive,
IF-00229,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-07-15 16:00:00,2017-07-15 18:00:00,2017-07-15 18:00:00,3,36.331,30.988,17.24,,16.0,month cross-fit (other 11 months of 2017),0.5868,1,false_positive,
IF-00230,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,iforest,2017-07-18 14:00:00,2017-07-18 15:00:00,2017-07-18 14:00:00,2,65.498,35.553,84.23,,59.9,month cross-fit (other 11 months of 2017),0.6242,1,true_positive,SYN-M1-02-06
IF-00231,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-07-22 16:00:00,2017-07-22 20:00:00,2017-07-22 18:00:00,5,34.726,28.724,20.9,,30.0,month cross-fit (other 11 months of 2017),0.5865,1,false_positive,
IF-00232,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest,2017-07-26 15:00:00,2017-07-26 18:00:00,2017-07-26 17:00:00,4,39.521,34.64,14.09,,19.5,month cross-fit (other 11 months of 2017),0.5837,1,false_positive,
IF-00233,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,iforest,2017-07-31 06:00:00,2017-07-31 06:00:00,2017-07-31 06:00:00,1,70.519,20.764,239.62,,49.8,month cross-fit (other 11 months of 2017),0.6313,1,false_positive,
IF-00234,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest,2017-08-15 17:00:00,2017-08-15 19:00:00,2017-08-15 19:00:00,3,38.602,31.759,21.55,,20.5,month cross-fit (other 11 months of 2017),0.5981,1,true_positive,SYN-M1-02-08
IF-00235,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,baseload_rise,warning,iforest,2017-08-16 08:00:00,2017-08-17 19:00:00,2017-08-16 10:00:00,36,36.123,30.317,19.15,,209.0,month cross-fit (other 11 months of 2017),0.6031,1,true_positive,SYN-M1-02-08
IF-00236,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest,2017-08-18 10:00:00,2017-08-18 12:00:00,2017-08-18 12:00:00,3,41.006,36.972,10.91,,12.1,month cross-fit (other 11 months of 2017),0.5755,1,true_positive,SYN-M1-02-08
IF-00237,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,baseload_rise,warning,iforest,2017-08-18 15:00:00,2017-08-20 23:00:00,2017-08-18 17:00:00,57,32.958,26.636,23.73,,360.3,month cross-fit (other 11 months of 2017),0.6544,1,true_positive,SYN-M1-02-08
IF-00238,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-09-24 16:00:00,2017-09-24 18:00:00,2017-09-24 18:00:00,3,33.151,31.109,6.56,,8.0,month cross-fit (other 11 months of 2017),0.5741,1,false_positive,
IF-00239,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,iforest,2017-11-05 02:00:00,2017-11-05 02:00:00,2017-11-05 02:00:00,1,45.476,20.297,124.05,,25.2,month cross-fit (other 11 months of 2017),0.6451,1,false_positive,
IF-00240,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,iforest,2017-12-30 11:00:00,2017-12-30 11:00:00,2017-12-30 11:00:00,1,34.21,32.28,5.98,,1.9,month cross-fit (other 11 months of 2017),0.6145,1,false_positive,
IF-00241,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest,2017-12-30 23:00:00,2017-12-31 10:00:00,2017-12-31 01:00:00,12,23.542,22.725,3.6,,10.3,month cross-fit (other 11 months of 2017),0.6119,1,false_positive,
IF-00242,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-01-08 06:00:00,2017-01-08 09:00:00,2017-01-08 08:00:00,4,57.107,53.631,6.48,,13.9,month cross-fit (other 11 months of 2017),0.5661,1,false_positive,
IF-00243,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-01-09 07:00:00,2017-01-09 07:00:00,2017-01-09 07:00:00,1,90.094,69.383,29.85,,20.7,month cross-fit (other 11 months of 2017),0.6128,1,false_positive,
IF-00244,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-01-12 07:00:00,2017-01-12 07:00:00,2017-01-12 07:00:00,1,87.684,69.383,26.38,,18.3,month cross-fit (other 11 months of 2017),0.6043,1,false_positive,
IF-00245,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-01-13 13:00:00,2017-01-13 14:00:00,2017-01-13 13:00:00,2,122.319,104.416,17.15,,35.8,month cross-fit (other 11 months of 2017),0.6215,1,false_positive,
IF-00246,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-01-17 07:00:00,2017-01-17 11:00:00,2017-01-17 09:00:00,5,118.363,83.443,41.85,,174.6,month cross-fit (other 11 months of 2017),0.6048,1,false_positive,
IF-00247,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-01-18 07:00:00,2017-01-18 12:00:00,2017-01-18 09:00:00,6,111.215,87.257,27.46,,143.7,month cross-fit (other 11 months of 2017),0.6031,1,false_positive,
IF-00248,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-01-19 09:00:00,2017-01-19 11:00:00,2017-01-19 11:00:00,3,119.195,92.239,29.22,,80.9,month cross-fit (other 11 months of 2017),0.5632,1,false_positive,
IF-00249,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-01-23 09:00:00,2017-01-23 11:00:00,2017-01-23 11:00:00,3,127.667,92.239,38.41,,106.3,month cross-fit (other 11 months of 2017),0.5904,1,false_positive,
IF-00250,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-01-24 09:00:00,2017-01-24 11:00:00,2017-01-24 11:00:00,3,123.918,92.239,34.34,,95.0,month cross-fit (other 11 months of 2017),0.5936,1,false_positive,
IF-00251,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-01-25 09:00:00,2017-01-25 13:00:00,2017-01-25 11:00:00,5,125.815,97.306,29.3,,142.5,month cross-fit (other 11 months of 2017),0.5839,1,false_positive,
IF-00252,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-01-26 09:00:00,2017-01-26 11:00:00,2017-01-26 11:00:00,3,121.061,92.239,31.25,,86.5,month cross-fit (other 11 months of 2017),0.5736,1,false_positive,
IF-00253,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-01-27 00:00:00,2017-01-27 02:00:00,2017-01-27 02:00:00,3,62.769,55.684,12.72,,21.3,month cross-fit (other 11 months of 2017),0.5674,1,false_positive,
IF-00254,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-01-27 06:00:00,2017-01-27 20:00:00,2017-01-27 08:00:00,15,94.381,54.566,72.97,,597.2,month cross-fit (other 11 months of 2017),0.6391,1,false_positive,
IF-00255,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-01-30 07:00:00,2017-01-31 00:00:00,2017-01-30 09:00:00,18,104.734,55.012,90.38,,895.0,month cross-fit (other 11 months of 2017),0.6515,1,false_positive,
IF-00256,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-01-31 07:00:00,2017-01-31 23:00:00,2017-01-31 09:00:00,17,110.439,54.905,101.15,,944.1,month cross-fit (other 11 months of 2017),0.6492,1,false_positive,
IF-00257,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-02-01 09:00:00,2017-02-01 14:00:00,2017-02-01 11:00:00,6,124.322,96.915,28.28,,164.4,month cross-fit (other 11 months of 2017),0.602,1,false_positive,
IF-00258,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-02-02 07:00:00,2017-02-02 15:00:00,2017-02-02 09:00:00,9,119.472,91.777,30.18,,249.3,month cross-fit (other 11 months of 2017),0.6136,1,false_positive,
IF-00259,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-02-02 18:00:00,2017-02-02 20:00:00,2017-02-02 20:00:00,3,100.569,84.799,18.6,,47.3,month cross-fit (other 11 months of 2017),0.5756,1,false_positive,
IF-00260,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-02-06 07:00:00,2017-02-06 11:00:00,2017-02-06 09:00:00,5,106.524,82.651,28.88,,119.4,month cross-fit (other 11 months of 2017),0.6156,1,false_positive,
IF-00261,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-02-06 16:00:00,2017-02-06 18:00:00,2017-02-06 18:00:00,3,128.466,95.292,34.81,,99.5,month cross-fit (other 11 months of 2017),0.5868,1,false_positive,
IF-00262,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-02-07 09:00:00,2017-02-07 18:00:00,2017-02-07 11:00:00,10,131.677,97.144,35.55,,345.3,month cross-fit (other 11 months of 2017),0.6092,1,false_positive,
IF-00263,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-02-08 09:00:00,2017-02-08 14:00:00,2017-02-08 11:00:00,6,125.011,96.915,28.99,,168.6,month cross-fit (other 11 months of 2017),0.6156,1,false_positive,
IF-00264,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-02-09 07:00:00,2017-02-09 18:00:00,2017-02-09 09:00:00,12,119.987,92.656,29.5,,328.0,month cross-fit (other 11 months of 2017),0.6192,1,false_positive,
IF-00265,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-02-21 09:00:00,2017-02-21 12:00:00,2017-02-21 11:00:00,4,125.464,94.248,33.12,,124.9,month cross-fit (other 11 months of 2017),0.5942,1,false_positive,
IF-00266,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-02-28 09:00:00,2017-02-28 12:00:00,2017-02-28 11:00:00,4,126.042,94.248,33.73,,127.2,month cross-fit (other 11 months of 2017),0.5903,1,false_positive,
IF-00267,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-01 09:00:00,2017-03-01 12:00:00,2017-03-01 11:00:00,4,123.432,95.016,29.91,,113.7,month cross-fit (other 11 months of 2017),0.5966,1,false_positive,
IF-00268,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-02 09:00:00,2017-03-02 17:00:00,2017-03-02 11:00:00,9,127.43,98.019,30.01,,205.9,month cross-fit (other 11 months of 2017),0.5953,2,false_positive,
IF-00269,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-03 09:00:00,2017-03-03 11:00:00,2017-03-03 11:00:00,3,113.524,91.542,24.01,,65.9,month cross-fit (other 11 months of 2017),0.5828,1,false_positive,
IF-00270,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-06 09:00:00,2017-03-06 11:00:00,2017-03-06 11:00:00,3,121.516,91.542,32.74,,89.9,month cross-fit (other 11 months of 2017),0.5788,1,false_positive,
IF-00271,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-07 09:00:00,2017-03-07 12:00:00,2017-03-07 11:00:00,4,123.31,95.016,29.78,,113.2,month cross-fit (other 11 months of 2017),0.5793,1,false_positive,
IF-00272,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-08 09:00:00,2017-03-08 11:00:00,2017-03-08 11:00:00,3,122.229,91.542,33.52,,92.1,month cross-fit (other 11 months of 2017),0.5876,1,false_positive,
IF-00273,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-09 09:00:00,2017-03-09 20:00:00,2017-03-09 11:00:00,12,130.742,95.686,36.64,,420.7,month cross-fit (other 11 months of 2017),0.5896,1,false_positive,
IF-00274,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-10 07:00:00,2017-03-10 10:00:00,2017-03-10 09:00:00,4,86.789,78.78,10.17,,32.0,month cross-fit (other 11 months of 2017),0.5793,1,false_positive,
IF-00275,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-03-13 07:00:00,2017-03-13 07:00:00,2017-03-13 07:00:00,1,86.844,69.383,25.17,,17.5,month cross-fit (other 11 months of 2017),0.6119,1,false_positive,
IF-00276,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-20 07:00:00,2017-03-20 10:00:00,2017-03-20 09:00:00,4,97.115,78.78,23.27,,73.3,month cross-fit (other 11 months of 2017),0.5854,1,false_positive,
IF-00277,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-21 09:00:00,2017-03-21 12:00:00,2017-03-21 11:00:00,4,122.636,95.016,29.07,,110.5,month cross-fit (other 11 months of 2017),0.5829,1,false_positive,
IF-00278,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-03-21 23:00:00,2017-03-22 00:00:00,2017-03-21 23:00:00,2,193.863,60.145,222.33,,267.4,month cross-fit (other 11 months of 2017),0.6702,1,true_positive,SYN-M1-03-01
IF-00279,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-22 09:00:00,2017-03-22 18:00:00,2017-03-22 11:00:00,10,126.252,97.962,28.88,,282.9,month cross-fit (other 11 months of 2017),0.5914,1,true_positive,SYN-M1-03-01
IF-00280,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-23 09:00:00,2017-03-23 12:00:00,2017-03-23 11:00:00,4,125.153,95.016,31.72,,120.5,month cross-fit (other 11 months of 2017),0.5886,1,false_positive,
IF-00281,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-28 09:00:00,2017-03-28 11:00:00,2017-03-28 11:00:00,3,120.284,91.542,31.4,,86.2,month cross-fit (other 11 months of 2017),0.5811,1,false_positive,
IF-00282,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-03-29 14:00:00,2017-03-29 16:00:00,2017-03-29 16:00:00,3,136.983,104.363,31.26,,97.9,month cross-fit (other 11 months of 2017),0.5644,1,false_positive,
IF-00283,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-04-04 09:00:00,2017-04-04 12:00:00,2017-04-04 11:00:00,4,118.465,94.406,25.48,,96.2,month cross-fit (other 11 months of 2017),0.5638,1,false_positive,
IF-00284,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-04-06 07:00:00,2017-04-06 23:00:00,2017-04-06 09:00:00,17,106.829,54.861,94.73,,883.4,month cross-fit (other 11 months of 2017),0.6524,1,false_positive,
IF-00285,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest,2017-04-27 09:00:00,2017-04-27 11:00:00,2017-04-27 11:00:00,3,117.566,91.139,29.0,,79.3,month cross-fit (other 11 months of 2017),0.5752,1,false_positive,
IF-00286,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-04-29 15:00:00,2017-04-29 17:00:00,2017-04-29 17:00:00,3,81.775,55.409,47.58,,79.1,month cross-fit (other 11 months of 2017),0.5669,1,false_positive,
IF-00287,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-05-01 07:00:00,2017-05-01 23:00:00,2017-05-01 09:00:00,17,105.162,55.205,90.49,,849.3,month cross-fit (other 11 months of 2017),0.6137,1,false_positive,
IF-00288,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-05-06 00:00:00,2017-05-06 13:00:00,2017-05-06 02:00:00,14,77.004,54.336,41.72,,317.3,month cross-fit (other 11 months of 2017),0.579,1,true_positive,SYN-M1-03-03
IF-00289,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-05-08 21:00:00,2017-05-08 23:00:00,2017-05-08 23:00:00,3,103.206,72.036,43.27,,93.5,month cross-fit (other 11 months of 2017),0.5739,1,true_positive,SYN-M1-03-03
IF-00290,DQ_quality,M1_power,Hog_office_Shon,power_active_kw,data_loss,warning,dq_gap>=3h,2017-05-23 21:00:00,2017-05-24 17:00:00,2017-05-23 23:00:00,21,,,,,,,,1,true_positive,SYN-M1-03-04
IF-00291,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-06-05 07:00:00,2017-06-05 07:00:00,2017-06-05 07:00:00,1,89.883,69.481,29.36,,20.4,month cross-fit (other 11 months of 2017),0.6107,1,false_positive,
IF-00292,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-06-12 07:00:00,2017-06-12 08:00:00,2017-06-12 07:00:00,2,91.643,70.485,30.02,,42.3,month cross-fit (other 11 months of 2017),0.6267,1,false_positive,
IF-00293,DQ_quality,M1_power,Hog_office_Shon,power_active_kw,stuck_sensor,warning,dq_flatline>=4h,2017-06-13 23:00:00,2017-06-14 08:00:00,2017-06-14 02:00:00,10,68.088,,,,,,,1,true_positive,SYN-M1-03-05
IF-00294,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-06-19 07:00:00,2017-06-19 07:00:00,2017-06-19 07:00:00,1,92.867,69.481,33.66,,23.4,month cross-fit (other 11 months of 2017),0.6103,1,false_positive,
IF-00295,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-07-05 15:00:00,2017-07-05 16:00:00,2017-07-05 15:00:00,2,295.958,107.441,175.46,,377.0,month cross-fit (other 11 months of 2017),0.6508,1,true_positive,SYN-M1-03-06
IF-00296,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-07-10 07:00:00,2017-07-10 07:00:00,2017-07-10 07:00:00,1,109.926,69.398,58.4,,40.5,month cross-fit (other 11 months of 2017),0.6034,1,false_positive,
IF-00297,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-07-15 08:00:00,2017-07-15 21:00:00,2017-07-15 10:00:00,14,74.182,54.999,34.88,,268.6,month cross-fit (other 11 months of 2017),0.5776,1,false_positive,
IF-00298,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-07-16 08:00:00,2017-07-16 12:00:00,2017-07-16 10:00:00,5,73.804,53.368,38.29,,102.2,month cross-fit (other 11 months of 2017),0.5803,1,false_positive,
IF-00299,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-08-13 19:00:00,2017-08-13 21:00:00,2017-08-13 21:00:00,3,77.578,56.236,37.95,,64.0,month cross-fit (other 11 months of 2017),0.5974,1,false_positive,
IF-00300,A_consumption,M1_power,Hog_office_Shon,power_active_kw,baseload_rise,warning,iforest,2017-08-19 00:00:00,2017-08-20 23:00:00,2017-08-19 02:00:00,48,83.023,54.887,51.26,,1350.6,month cross-fit (other 11 months of 2017),0.6001,1,true_positive,SYN-M1-03-08
IF-00301,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-11-05 02:00:00,2017-11-05 03:00:00,2017-11-05 02:00:00,2,84.246,54.764,53.83,,59.0,month cross-fit (other 11 months of 2017),0.642,1,false_positive,
